//X Y Z isTree
9804
12.01923656 20.92576599 -2.11126661 0.000000
19.99878502 34.81834030 -2.10432959 0.000000
60.48406601 105.30413818 -2.11971188 0.000000
6.60792637 11.59438610 -2.11366963 0.000000
8.52173233 14.95238495 -2.11315346 0.000000
11.94566441 20.96007729 -2.11067557 0.000000
19.87291718 34.86937714 -2.10337520 0.000000
60.05797577 105.37880707 -2.11714959 0.000000
6.56733418 11.61350346 -2.11312866 0.000000
8.47644043 14.98951721 -2.11437297 0.000000
11.87764359 21.00411606 -2.11108828 0.000000
19.74447060 34.91561127 -2.10215902 0.000000
59.61003876 105.41284943 -2.11380625 0.000000
6.53069305 11.63961601 -2.11388397 0.000000
8.41741657 15.00231361 -2.11218500 0.000000
11.79182720 21.01650620 -2.10834789 0.000000
19.61225319 34.95480728 -2.10054803 0.000000
59.17493820 105.46714783 -2.11090469 0.000000
6.49158621 11.66136742 -2.11386943 0.000000
8.36877918 15.03352261 -2.11261654 0.000000
11.71808434 21.05015182 -2.10776997 0.000000
19.49187279 35.01484680 -2.10021710 0.000000
58.72980118 105.50113678 -2.10763216 0.000000
6.45107603 11.68057632 -2.11341906 0.000000
8.31494999 15.05538177 -2.11175895 0.000000
11.65135479 21.09640884 -2.10847831 0.000000
19.35591507 35.04659653 -2.09821701 0.000000
58.29679871 105.55451202 -2.10478187 0.000000
6.40923452 11.69731712 -2.11254787 0.000000
8.26961231 15.09264183 -2.11308432 0.000000
11.57465744 21.12458801 -2.10740423 0.000000
19.23717690 35.10924149 -2.09809422 0.000000
57.85599136 105.59136963 -2.10163689 0.000000
6.37326574 11.72478580 -2.11363769 0.000000
8.20925331 15.10242081 -2.11058784 0.000000
11.49650764 21.14992523 -2.10607457 0.000000
19.09976768 35.13750839 -2.09594488 0.000000
57.41743088 105.62983704 -2.09855938 0.000000
6.33097601 11.74063110 -2.11265564 0.000000
8.16184998 15.13593960 -2.11143613 0.000000
11.42618275 21.18955994 -2.10619473 0.000000
18.97751045 35.19330215 -2.09546566 0.000000
56.99015808 105.68676758 -2.09588218 0.000000
6.29132748 11.76132584 -2.11257219 0.000000
8.10940266 15.16012764 -2.11100554 0.000000
11.34973145 21.21776199 -2.10520363 0.000000
18.84756470 35.23459244 -2.09414983 0.000000
56.54863739 105.71488953 -2.09266806 0.000000
6.24290228 11.76547432 -2.10954571 0.000000
8.05453777 15.17971134 -2.10996032 0.000000
11.28008747 21.25863647 -2.10549474 0.000000
18.72108078 35.28205109 -2.09322810 0.000000
56.11526108 105.75572968 -2.08974051 0.000000
6.20828342 11.79557991 -2.11119962 0.000000
8.00315094 15.20578289 -2.10984254 0.000000
11.20467281 21.28859329 -2.10472918 0.000000
18.59575272 35.33145523 -2.09244847 0.000000
55.68918610 105.80802917 -2.08707285 0.000000
6.16583490 11.81084061 -2.11021900 0.000000
7.94482565 15.21855068 -2.10790610 0.000000
11.12570286 21.31161690 -2.10330558 0.000000
18.46874428 35.37742996 -2.09149218 0.000000
55.25113297 105.83518982 -2.08394265 0.000000
6.12062073 11.82067108 -2.10829687 0.000000
7.89659834 15.25059223 -2.10866499 0.000000
11.05629444 21.35286903 -2.10370660 0.000000
18.34652328 35.43238831 -2.09109306 0.000000
54.81843567 105.87008667 -2.08099914 0.000000
6.08954144 11.85784721 -2.11127424 0.000000
7.84561539 15.27735996 -2.10871720 0.000000
10.98405457 21.38867760 -2.10359454 0.000000
18.21691513 35.47285080 -2.08986449 0.000000
54.38742828 105.90582275 -2.07810521 0.000000
6.04460049 11.86808681 -2.10947704 0.000000
7.78645945 15.28808784 -2.10658264 0.000000
10.90811062 21.41719818 -2.10279059 0.000000
18.09205055 35.52228928 -2.08919168 0.000000
53.95421600 105.93476868 -2.07511210 0.000000
6.00014448 11.87911987 -2.10785055 0.000000
7.74144030 15.32654572 -2.10829353 0.000000
10.82752132 21.43638611 -2.10109830 0.000000
17.95899773 35.55532455 -2.08758140 0.000000
53.52190018 105.96295166 -2.07213759 0.000000
5.96971750 11.91800690 -2.11118722 0.000000
7.68102980 15.33448792 -2.10583162 0.000000
10.75158596 21.46457863 -2.10031676 0.000000
17.82959175 35.59518433 -2.08640027 0.000000
53.09738541 106.00417328 -2.06945062 0.000000
5.92221737 11.92284012 -2.10851407 0.000000
7.62600088 15.35296440 -2.10484576 0.000000
10.67191696 21.48512077 -2.09881353 0.000000
17.69791412 35.63013458 -2.08495903 0.000000
52.66324615 106.02371216 -2.06637335 0.000000
5.88812304 11.95463657 -2.11063409 0.000000
7.57028341 15.36992073 -2.10367894 0.000000
10.60138893 21.52396393 -2.09912419 0.000000
17.58073616 35.69410706 -2.08524156 0.000000
52.23897934 106.06062317 -2.06366754 0.000000
5.83697414 11.95171738 -2.10665178 0.000000
7.52438784 15.40684509 -2.10526800 0.000000
10.52054977 21.54174995 -2.09740686 0.000000
17.44797325 35.72626114 -2.08369064 0.000000
51.81098175 106.08753204 -2.06079960 0.000000
5.80266857 11.98319530 -2.10875893 0.000000
7.46903276 15.42443562 -2.10423779 0.000000
10.45155334 21.58369255 -2.09806681 0.000000
17.31971169 35.76725006 -2.08268261 0.000000
51.37425232 106.09390259 -2.05756569 0.000000
5.75610447 11.98934937 -2.10643387 0.000000
7.41667652 15.44814205 -2.10406780 0.000000
10.36849403 21.59646225 -2.09591722 0.000000
17.18900490 35.80285645 -2.08138847 0.000000
50.94839096 106.12004852 -2.05474830 0.000000
5.71497059 12.00668240 -2.10610080 0.000000
7.37052870 15.48487377 -2.10569310 0.000000
10.30269241 21.64510727 -2.09727407 0.000000
17.06648827 35.85528564 -2.08109832 0.000000
50.52596664 106.15088654 -2.05205393 0.000000
5.67624474 12.02908802 -2.10668087 0.000000
7.30985403 15.49102974 -2.10318542 0.000000
10.21757603 21.65306854 -2.09471416 0.000000
16.93748093 35.89387894 -2.08003044 0.000000
50.10205841 106.17619324 -2.04928398 0.000000
5.63602543 12.04835892 -2.10673451 0.000000
7.26109982 15.52234554 -2.10412025 0.000000
10.14614868 21.68983078 -2.09496784 0.000000
16.80955124 35.93445587 -2.07910395 0.000000
49.67505646 106.19236755 -2.04637027 0.000000
5.59706879 12.07035923 -2.10728836 0.000000
7.19840145 15.52371407 -2.10102224 0.000000
10.07520962 21.72769547 -2.09535050 0.000000
16.67729568 35.96542358 -2.07764912 0.000000
49.24975967 106.20957184 -2.04350829 0.000000
5.55440474 12.08435154 -2.10646796 0.000000
7.15093136 15.55780983 -2.10238004 0.000000
9.99592304 21.74747086 -2.09401393 0.000000
16.54831886 36.00308609 -2.07660770 0.000000
48.82287979 106.22073364 -2.04056168 0.000000
5.51312304 12.10129642 -2.10618782 0.000000
7.09088850 15.56448841 -2.10005808 0.000000
9.92026043 21.77495384 -2.09344578 0.000000
16.42174149 36.04569626 -2.07587814 0.000000
48.40060425 106.23924255 -2.03778863 0.000000
5.47241354 12.11947918 -2.10614705 0.000000
7.04320574 15.59823418 -2.10141301 0.000000
9.84897709 21.81203461 -2.09382415 0.000000
16.28882217 36.07403946 -2.07435346 0.000000
47.98643112 106.27313995 -2.03534126 0.000000
5.42899609 12.13160896 -2.10507989 0.000000
6.98787975 15.61508369 -2.10051489 0.000000
9.76682091 21.82489204 -2.09190321 0.000000
16.16223907 36.11606598 -2.07364249 0.000000
47.56100082 106.27958679 -2.03239918 0.000000
5.39036560 12.15442181 -2.10589075 0.000000
6.93523550 15.63785934 -2.10043907 0.000000
9.68956184 21.84842873 -2.09103346 0.000000
16.03614426 36.15896988 -2.07300735 0.000000
47.14229202 106.29840851 -2.02972507 0.000000
5.34386635 12.15941715 -2.10363984 0.000000
6.88664436 15.66984940 -2.10162258 0.000000
9.61647224 21.88129044 -2.09108114 0.000000
15.90415192 36.18825912 -2.07161760 0.000000
46.71809006 106.30219269 -2.02679515 0.000000
5.30699539 12.18628311 -2.10519767 0.000000
6.82296419 15.66735458 -2.09820795 0.000000
9.53682232 21.89910126 -2.08971548 0.000000
15.77925205 36.23339081 -2.07116103 0.000000
46.29960251 106.31629181 -2.02409267 0.000000
5.26047850 12.19096375 -2.10294771 0.000000
6.76624012 15.68051147 -2.09692001 0.000000
9.46059608 21.92458153 -2.08910847 0.000000
15.64666080 36.26055527 -2.06970358 0.000000
45.87606812 106.31609344 -2.02114916 0.000000
5.22128057 12.21252346 -2.10363483 0.000000
6.71946526 15.71676159 -2.09874320 0.000000
9.38310909 21.94699669 -2.08823490 0.000000
15.52029133 36.30180359 -2.06907606 0.000000
45.45379257 106.31596375 -2.01823807 0.000000
5.17677498 12.22162628 -2.10220146 0.000000
6.66783905 15.74181557 -2.09909153 0.000000
9.30915642 21.97758865 -2.08816409 0.000000
15.38582325 36.32373047 -2.06737399 0.000000
45.04071045 106.33467865 -2.01571536 0.000000
5.13564157 12.23861027 -2.10214925 0.000000
6.60905075 15.74985313 -2.09719682 0.000000
9.23740482 22.01341248 -2.08861351 0.000000
15.26345253 36.37392426 -2.06730652 0.000000
44.62531281 106.34539795 -2.01307106 0.000000
5.09338188 12.25288010 -2.10165524 0.000000
6.55590868 15.77120399 -2.09710121 0.000000
9.16310310 22.04319382 -2.08851242 0.000000
15.13243484 36.40330124 -2.06608081 0.000000
44.21097565 106.35601807 -2.01045465 0.000000
5.05043125 12.26541901 -2.10088968 0.000000
6.50534582 15.79880810 -2.09785962 0.000000
9.08122826 22.05456734 -2.08669353 0.000000
15.00363827 36.43766403 -2.06516433 0.000000
43.79594040 106.36231995 -2.00778699 0.000000
5.00709629 12.27693176 -2.09997416 0.000000
6.44933510 15.81316566 -2.09688306 0.000000
9.00297642 22.07445526 -2.08570766 0.000000
14.87029076 36.46055984 -2.06362462 0.000000
43.37928391 106.36193848 -2.00502300 0.000000
4.96315432 12.28683758 -2.09881043 0.000000
6.39455509 15.83042908 -2.09631729 0.000000
8.92883205 22.10431099 -2.08568811 0.000000
14.73477745 36.47757339 -2.06177998 0.000000
42.96508789 106.36483002 -2.00235057 0.000000
4.93016005 12.32397938 -2.10231948 0.000000
6.34047174 15.84935284 -2.09599638 0.000000
8.85549259 22.13618088 -2.08588195 0.000000
14.61528683 36.53400803 -2.06218839 0.000000
42.54436874 106.34867096 -1.99934983 0.000000
4.87802839 12.31322002 -2.09768224 0.000000
6.27877426 15.84901142 -2.09315562 0.000000
8.77560043 22.15155029 -2.08454609 0.000000
14.48487854 36.56302643 -2.06107354 0.000000
42.13781738 106.36514282 -1.99699223 0.000000
4.83953142 12.33667946 -2.09890294 0.000000
6.23179436 15.88576221 -2.09523797 0.000000
8.69832802 22.17332268 -2.08383870 0.000000
14.35149765 36.58408737 -2.05953646 0.000000
41.72848511 106.37206268 -1.99448407 0.000000
4.79982424 12.35716724 -2.09963870 0.000000
6.16916609 15.88254547 -2.09207368 0.000000
8.62269497 22.19916534 -2.08353877 0.000000
14.22723770 36.62808228 -2.05931640 0.000000
41.31517410 106.36608887 -1.99176359 0.000000
4.75980186 12.37692547 -2.10027242 0.000000
6.12115192 15.91684723 -2.09387684 0.000000
8.54836655 22.22834015 -2.08357501 0.000000
14.09232426 36.64430618 -2.05756044 0.000000
40.90034485 106.35327148 -1.98894453 0.000000
4.71768665 12.39126301 -2.10000944 0.000000
6.06284046 15.92438126 -2.09218216 0.000000
8.47414303 22.25779915 -2.08366156 0.000000
13.96298313 36.67453766 -2.05661774 0.000000
40.48696136 106.34121704 -1.98616934 0.000000
4.67325974 12.39943600 -2.09872723 0.000000
6.01054430 15.94761753 -2.09257555 0.000000
8.39218140 22.26675224 -2.08185387 0.000000
13.83605385 36.71083450 -2.05604005 0.000000
40.08153152 106.34725952 -1.98376107 0.000000
4.62753916 12.40398693 -2.09685993 0.000000
5.95392847 15.95933533 -2.09148216 0.000000
8.31979179 22.30096436 -2.08243299 0.000000
13.70577431 36.73793793 -2.05497313 0.000000
39.66882706 106.33114624 -1.98096859 0.000000
4.58168364 12.40794659 -2.09492040 0.000000
5.90036631 15.97915459 -2.09147501 0.000000
8.24075413 22.31730652 -2.08136702 0.000000
13.57386971 36.76025391 -2.05366397 0.000000
39.26403046 106.33338928 -1.97854650 0.000000
4.54780436 12.44443893 -2.09849548 0.000000
5.85092449 16.01024818 -2.09296536 0.000000
8.16231728 22.33505440 -2.08045840 0.000000
13.44810104 36.79887390 -2.05329108 0.000000
38.85366058 106.31768799 -1.97581923 0.000000
4.50395012 12.45379734 -2.09751534 0.000000
5.79367590 16.01999664 -2.09168863 0.000000
8.08011723 22.34219933 -2.07858872 0.000000
13.32234478 36.83739471 -2.05293655 0.000000
38.44934464 106.31564331 -1.97337449 0.000000
4.46199512 12.46833992 -2.09743333 0.000000
5.73890305 16.03645897 -2.09131384 0.000000
8.00136089 22.35854149 -2.07760143 0.000000
13.18145657 36.83349991 -2.05024481 0.000000
38.04024506 106.29746246 -1.97065854 0.000000
4.42303896 12.49134445 -2.09879661 0.000000
5.68078232 16.04340553 -2.08972430 0.000000
7.92398119 22.37854576 -2.07697988 0.000000
13.06237698 36.89016724 -2.05094981 0.000000
37.63156128 106.27732849 -1.96793509 0.000000
4.37902021 12.50007153 -2.09778452 0.000000
5.62873983 16.06744385 -2.09038544 0.000000
7.84868193 22.40434837 -2.07692075 0.000000
12.92438221 36.89311981 -2.04869342 0.000000
37.23264694 106.28195190 -1.96569812 0.000000
4.33735991 12.51547718 -2.09791732 0.000000
5.57425070 16.08453369 -2.09016538 0.000000
7.77600336 22.43770218 -2.07758427 0.000000
12.79935455 36.93261337 -2.04849195 0.000000
36.82119370 106.24777222 -1.96277153 0.000000
4.28972340 12.51346779 -2.09515786 0.000000
5.51656580 16.09226418 -2.08875489 0.000000
7.69588232 22.44950676 -2.07627630 0.000000
12.67166042 36.96425247 -2.04787874 0.000000
36.42395401 106.25158691 -1.96057510 0.000000
4.25075674 12.53666592 -2.09664392 0.000000
5.46324062 16.11261749 -2.08900738 0.000000
7.61971998 22.47267723 -2.07604456 0.000000
12.54185772 36.98943329 -2.04693246 0.000000
36.01970291 106.23213959 -1.95797670 0.000000
4.20659018 12.54455662 -2.09559298 0.000000
5.40283823 16.11191177 -2.08655548 0.000000
7.53730583 22.47714806 -2.07411146 0.000000
12.40676403 36.99845505 -2.04511857 0.000000
35.61398697 106.20516968 -1.95526779 0.000000
4.15835285 12.54002953 -2.09249616 0.000000
5.34742689 16.12583160 -2.08602452 0.000000
7.46532059 22.51260376 -2.07506180 0.000000
12.27896118 37.02873611 -2.04450512 0.000000
35.21563339 106.19712067 -1.95293486 0.000000
4.11644936 12.55440331 -2.09257960 0.000000
5.29772472 16.15707207 -2.08775640 0.000000
7.38435173 22.52089691 -2.07353258 0.000000
12.15311909 37.06474686 -2.04423213 0.000000
34.81529236 106.18015289 -1.95046520 0.000000
4.07612228 12.57365227 -2.09349823 0.000000
5.23831511 16.15867805 -2.08568287 0.000000
7.30806160 22.54324532 -2.07332253 0.000000
12.02061367 37.08009720 -2.04284430 0.000000
34.40690994 106.13530731 -1.94751143 0.000000
4.03664684 12.59568596 -2.09490180 0.000000
5.18666124 16.18411446 -2.08670974 0.000000
7.22919178 22.55749321 -2.07239199 0.000000
11.89193153 37.10680008 -2.04210734 0.000000
34.01222229 106.12949371 -1.94530129 0.000000
3.99547887 12.61257744 -2.09547114 0.000000
5.13748074 16.21754837 -2.08878779 0.000000
7.15010977 22.57083893 -2.07140422 0.000000
11.75891590 37.11951447 -2.04062605 0.000000
33.61598587 106.11599731 -1.94297707 0.000000
3.95078039 12.61827374 -2.09420514 0.000000
5.07836342 16.21962547 -2.08685040 0.000000
7.07566595 22.59874916 -2.07177663 0.000000
11.63196754 37.15098190 -2.04020023 0.000000
33.21337128 106.07913971 -1.94025242 0.000000
3.90595460 12.62337971 -2.09286737 0.000000
5.01903248 16.22065735 -2.08480644 0.000000
7.00214291 22.62973213 -2.07245326 0.000000
11.50051308 37.16769791 -2.03898931 0.000000
32.81904221 106.06555939 -1.93798041 0.000000
3.86006498 12.62481403 -2.09094763 0.000000
4.96514225 16.23910522 -2.08502603 0.000000
6.91819143 22.62679100 -2.07004786 0.000000
11.37274361 37.19594955 -2.03843594 0.000000
32.41730118 106.02474213 -1.93523788 0.000000
3.82510710 12.66215611 -2.09499645 0.000000
4.90585136 16.23971748 -2.08298111 0.000000
6.83835697 22.63684273 -2.06885839 0.000000
11.23996067 37.20735931 -2.03698444 0.000000
32.02405548 106.00842285 -1.93296933 0.000000
3.77354884 12.64447498 -2.08996582 0.000000
4.85563850 16.27036095 -2.08481169 0.000000
6.76385164 22.66443443 -2.06929564 0.000000
11.10357380 37.20605469 -2.03486347 0.000000
31.62846565 105.98121643 -1.93052888 0.000000
3.73326063 12.66427231 -2.09115767 0.000000
4.80023193 16.28374100 -2.08445215 0.000000
6.68785715 22.68709755 -2.06930590 0.000000
10.98017597 37.24785233 -2.03512454 0.000000
31.23363686 105.95330048 -1.92810190 0.000000
3.69016027 12.67459488 -2.09080720 0.000000
4.74156189 16.28584290 -2.08267450 0.000000
6.60902691 22.70002556 -2.06845236 0.000000
10.85127163 37.27086258 -2.03438258 0.000000
30.84007645 105.92640686 -1.92572010 0.000000
3.64744878 12.68621635 -2.09069514 0.000000
4.68380928 16.29078865 -2.08128715 0.000000
6.52855539 22.70701218 -2.06708288 0.000000
10.71848488 37.28003311 -2.03291011 0.000000
30.44526291 105.89187622 -1.92322564 0.000000
3.60348797 12.69342136 -2.08987975 0.000000
4.62941742 16.30729675 -2.08140135 0.000000
6.45438766 22.73582458 -2.06772399 0.000000
10.59410000 37.31811523 -2.03303838 0.000000
30.05257225 105.86132050 -1.92082977 0.000000
3.56389022 12.71606922 -2.09162951 0.000000
4.57577038 16.32649040 -2.08188128 0.000000
6.37598133 22.74969673 -2.06702995 0.000000
10.46098709 37.32512283 -2.03149796 0.000000
29.65842438 105.82216644 -1.91830432 0.000000
3.51740026 12.71408367 -2.08935142 0.000000
4.52001762 16.33816910 -2.08142638 0.000000
6.29650640 22.75951004 -2.06599188 0.000000
10.33363914 37.35223389 -2.03107643 0.000000
29.26805115 105.79303741 -1.91598654 0.000000
3.47409439 12.72339535 -2.08895564 0.000000
4.46967983 16.36959076 -2.08350849 0.000000
6.21784878 22.77202034 -2.06522346 0.000000
10.20104408 37.35992813 -2.02962351 0.000000
28.88145065 105.77435303 -1.91388369 0.000000
3.43298864 12.74080753 -2.08991313 0.000000
4.40969324 16.36564064 -2.08111215 0.000000
6.14122820 22.79186630 -2.06514430 0.000000
10.07077980 37.37556458 -2.02862716 0.000000
28.48997498 105.73449707 -1.91142344 0.000000
3.38832641 12.74500465 -2.08872628 0.000000
4.35402584 16.37742996 -2.08074331 0.000000
6.06311560 22.80607986 -2.06457853 0.000000
9.94075966 37.39162445 -2.02767849 0.000000
28.10128784 105.70146179 -1.90911222 0.000000
3.34872150 12.76828766 -2.09069014 0.000000
4.29581165 16.37943268 -2.07915616 0.000000
5.98568487 22.82272530 -2.06425714 0.000000
9.81403732 37.41979218 -2.02741027 0.000000
27.71160698 105.66116333 -1.90669537 0.000000
3.29939747 12.75433445 -2.08658242 0.000000
4.24541426 16.41131020 -2.08138394 0.000000
5.90385485 22.82226944 -2.06241393 0.000000
9.68607998 37.44305038 -2.02689934 0.000000
27.32234764 105.61878967 -1.90426707 0.000000
3.26200414 12.78644562 -2.09003448 0.000000
4.18351746 16.39860535 -2.07798219 0.000000
5.82847404 22.84652710 -2.06282830 0.000000
9.55344105 37.44770050 -2.02540588 0.000000
26.93509293 105.58052063 -1.90193820 0.000000
3.21634650 12.78630447 -2.08823681 0.000000
4.13042831 16.42015648 -2.07894635 0.000000
5.75169659 22.86536598 -2.06277657 0.000000
9.42069817 37.45116043 -2.02387309 0.000000
26.54681778 105.53455353 -1.89949596 0.000000
3.17484832 12.80262089 -2.08915162 0.000000
4.07370090 16.42725563 -2.07810426 0.000000
5.67240238 22.87404251 -2.06183195 0.000000
9.29466152 37.48085403 -2.02378225 0.000000
26.16181564 105.49788666 -1.89724684 0.000000
3.12883806 12.80064297 -2.08710527 0.000000
4.01722527 16.43519592 -2.07739305 0.000000
5.59395027 22.88586426 -2.06119537 0.000000
9.16442108 37.49330521 -2.02278423 0.000000
25.77431488 105.44738770 -1.89477372 0.000000
